"","x"
"1496",3394.720301
"1497",3781.4548
"1498",5841.528134
"1499",5479.854218
"1500",20455.24946
"1501",8319.123035
"1502",5181.620895
"1503",4163.79336
"1504",4853.100287
"1505",7531.697272
"1506",3280.457296
"1507",26199.5401416
"1508",2684.581561
"1509",10392.96347
"1510",9036.657561
"1511",5352.18703
"1512",11880.96623
"1513",2557.094323
"1514",7914.82311
"1515",9840.082616
"1516",4351.550504
"1517",22207.82615
"1518",4825.258632
"1519",6947.838781
"1520",3344.809462
"1521",2357.503128
"1522",26199.5401416
"1523",10408.96865
"1524",4048.16129
"1525",6852.001946
"1526",2903.024168
"1527",18039.11422
"1528",3242.043926
"1529",2467.620791
"1530",5674.383424
"1531",8634.355958
"1532",2780.196856
"1533",22056.00496
"1534",2514.59196
"1535",5886.221122
"1536",7706.036295
"1537",2790.458197
"1538",2397.036098
"1539",8834.322784
"1540",14435.67365
"1541",6871.966648
"1542",15362.35442
"1543",4834.797545
"1544",10899.30177
"1545",5284.041003
"1546",2891.726781
"1547",4900.545112
"1548",20842.5963
"1549",8415.644389
"1550",6630.836094
"1551",12036.62051
"1552",3895.034766
"1553",11701.06985
"1554",3419.108695
"1555",7302.775082
"1556",19685.40911
"1557",2486.064902
"1558",5224.328801
"1559",26199.5401416
"1560",3167.888725
"1561",7805.31287
"1562",13197.92893
"1563",6234.305918
"1564",7539.600588
"1565",8157.933629
"1566",13156.74895
"1567",5107.624201
"1568",5339.388388
"1569",8649.175023
"1570",7519.133631
"1571",4293.009593
"1572",4529.062612
"1573",13160.3389
"1574",13235.54436
"1575",3744.577726
"1576",26199.5401416
"1577",2644.684556
"1578",5073.282126
"1579",4272.585137
"1580",11003.01645
"1581",14181.64282
"1582",8875.965501
"1583",11077.68591
"1584",2435.689035
"1585",8743.852187
"1586",2409.760898
"1587",2499.498786
"1588",8528.288669
"1589",3591.996064
"1590",8539.826923
"1591",6990.917824
"1592",3979.388247
"1593",23950.37443
"1594",2321.052528
"1595",5087.020469
"1596",4362.931238
"1597",7457.468107
"1598",7027.759594
"1599",2831.683664
"1600",4217.857932
"1601",7596.291531
"1602",8365.677648
"1603",2726.392968
"1604",3420.452207
"1605",4839.107156
"1606",4358.553534
"1607",7255.953792
"1608",23515.85325
"1609",8396.327608
"1610",5170.976384
"1611",5585.30807
"1612",8639.49502
"1613",5281.833471
"1614",8385.252347
"1615",4633.101259
"1616",2480.392738
"1617",3618.686938
"1618",2480.045899
"1619",4893.291507
"1620",10737.68425
"1621",2616.613903
"1622",15725.25053
"1623",9553.415528
"1624",7507.455372
"1625",7324.928202
"1626",5333.038137
"1627",12767.23056
"1628",2829.863912
"1629",3483.630439
"1630",4636.54647
"1631",17530.03658
"1632",6978.719808
"1633",2912.248444
"1634",4209.279338
"1635",5009.808888
"1636",5217.513287
"1637",11490.33618
"1638",2864.544017
"1639",8403.910248
"1640",20395.96875
"1641",26199.5401416
"1642",16727.77186
"1643",5801.128252
"1644",9472.973811
"1645",10484.91535
"1646",4387.31087
"1647",4522.883533
"1648",5418.152088
"1649",5246.057249
"1650",15785.29692
"1651",22110.39804
"1652",9540.923395
"1653",4756.12617
"1654",2447.053134
"1655",5675.923323
"1656",2491.257604
"1657",7308.433864
"1658",26199.5401416
"1659",5228.92013
"1660",20700.8645
"1661",5800.171881
"1662",4330.38602
"1663",6292.735356
"1664",4917.889638
"1665",5165.810048
"1666",6291.589959
"1667",4582.67415
"1668",6062.441614
"1669",3417.204953
"1670",5830.561364
"1671",3742.579083
"1672",3849.596697
"1673",15265.81488
"1674",5317.807221
"1675",2374.80917
"1676",5639.941974
"1677",3362.414442
"1678",4512.204391
"1679",7264.803903
"1680",8658.863813
"1681",5498.940679
"1682",5599.382893
"1683",15228.19865
"1684",3644.833554
"1685",3693.440833
"1686",8742.05776
"1687",5275.626956
"1688",9283.737773
"1689",2551.226692
"1690",5811.918112
"1691",4064.670639
"1692",2841.443088
"1693",6832.133872
"1694",5201.971427
"1695",5484.588155
"1696",7672.681366
"1697",8272.485353
"1698",3330.672761
"1699",5562.456386
"1700",2452.738575
"1701",7920.28288
"1702",3861.486269
"1703",5764.784159
"1704",5375.842787
"1705",2882.350556
"1706",2213.187935
"1707",9429.629367
"1708",6239.257541
"1709",7668.809595
"1710",13770.97618
"1711",2742.844251
"1712",13466.92071
"1713",8858.352032
"1714",8485.330004
"1715",7744.644444
"1716",5894.907375
"1717",5770.684097
"1718",5261.117506
"1719",2403.53947
"1720",9124.600015
"1721",26180.80528
"1722",15641.25856
"1723",2574.020376
"1724",5319.838729
"1725",7496.006588
"1726",12174.58958
"1727",2605.570828
"1728",2707.20846
"1729",5528.212807
"1730",8819.018934
"1731",19014.47625
"1732",8169.513982
"1733",7708.883885
"1734",5528.212807
"1735",12128.4467
"1736",9080.28284
"1737",6796.844769
"1738",2867.312197
"1739",2395.57
"1740",7094.167717
"1741",4128.091334
"1742",4046.936065
"1743",4869.282783
"1744",2902.151897
"1745",4282.947971
"1746",7750.120323
"1747",6627.174629
"1748",7474.605769
"1749",5561.291397
"1750",6098.462114
"1751",2859.52893
"1752",5994.424627
"1753",5635.249486
"1754",5067.208338
"1755",2263.284608
"1756",14435.67365
"1757",4928.397077
"1758",12036.62051
"1759",8564.768226
"1760",2361.883909
"1761",5565.693282
"1762",5146.80976
"1763",2938.080327
"1764",14432.74644
"1765",13027.41984
"1766",2451.988783
"1767",4661.984144
"1768",5600.010179
"1769",4016.132772
"1770",22195.80299
"1771",7343.353716
"1772",4804.514274
"1773",2735.538859
"1774",6940.972823
"1775",2396.219292
"1776",5380.898636
"1777",8432.815731
"1778",7556.507482
"1779",7787.431684
"1780",4787.812897
"1781",9707.647552
"1782",2552.226197
"1783",5223.429265
"1784",5010.44933
"1785",5597.12496
"1786",4457.936252
"1787",8200.78728
"1788",2746.080105
"1789",10215.77915
"1790",2453.570794
"1791",5872.958817
"1792",3118.927949
"1793",5568.656492
"1794",9029.71466
"1795",7591.827171
"1796",2255.312942
"1797",26199.5401416
"1798",9445.649461
"1799",6803.596768
"1800",9766.217126
"1801",7294.846132
"1802",5682.515346
"1803",6332.941818
"1804",4916.577034
"1805",4798.240889
"1806",10408.96865
"1807",9247.464417
"1808",7322.92885
"1809",8275.900104
"1810",5635.403677
"1811",14970.28509
"1812",9336.336922
"1813",26199.5401416
"1814",5686.915259
"1815",8622.835375
"1816",5079.674786
"1817",5623.314472
"1818",5270.013569
"1819",8621.172176
"1820",7918.334928
"1821",21034.01815
"1822",15417.6822
"1823",8692.636838
"1824",6503.143913
"1825",26199.5401416
"1826",5914.951808
"1827",4645.839058
"1828",6826.797741
"1829",3982.180708
"1830",2887.779742
"1831",2252.416825
"1832",8458.531323
"1833",7478.313695
"1834",3788.649817
"1835",5220.685297
"1836",7130.294828
"1837",8513.592687
"1838",5660.133806
"1839",4082.170583
"1840",5318.89664
"1841",4160.162571
"1842",2237.347771
"1843",3460.12299
"1844",16005.50507
"1845",6986.603722
"1846",8826.961501
"1847",4726.869327
"1848",26199.5401416
"1849",7247.313475
"1850",5137.852105
"1851",2739.05724
"1852",5092.793862
"1853",5799.826802
"1854",5507.063242
"1855",10484.91535
"1856",8501.279969
"1857",8426.057283
"1858",6503.397049
"1859",26199.5401416
"1860",4834.710493
"1861",2575.3237
"1862",26199.5401416
"1863",4371.190437
"1864",16796.33604
"1865",7988.506358
"1866",2269.841123
"1867",4991.47197
"1868",2921.930882
"1869",7613.193095
"1870",5827.409742
"1871",2600.641181
"1872",8491.465719
"1873",9778.733613
"1874",22658.53652
"1875",10004.02761
"1876",4872.774396
"1877",7444.814633
"1878",5761.11121
"1879",5366.779081
"1880",6259.477847
"1881",7623.580733
"1882",10963.95723
"1883",7427.845088
"1884",4951.656084
"1885",4665.129599
"1886",6021.842473
"1887",3074.105486
"1888",4953.086407
"1889",7780.489322
"1890",7992.779105
"1891",4170.687348
"1892",23228.23674
"1893",5445.81699
"1894",4558.498445
"1895",5528.212807
"1896",10390.66647
"1897",7142.54905
"1898",5469.542959
"1899",11628.73401
"1900",10189.65429
"1901",2733.431887
"1902",4014.453113
"1903",7119.531925
"1904",11772.79068
"1905",2381.790787
"1906",5208.35385
"1907",5018.727893
"1908",11900.54484
"1909",7399.032079
"1910",5674.381244
"1911",7271.43404
"1912",3164.494011
"1913",2661.033435
"1914",14140.55885
"1915",7654.227067
"1916",2199.73952
"1917",2004.350666
"1918",13111.11319
"1919",15762.60349
"1920",13197.92893
"1921",2787.539793
"1922",3436.134281
"1923",2713.36798
"1924",2867.312197
"1925",14590.24583
"1926",6652.474492
"1927",2444.621056
"1928",11314.24394
"1929",10972.06778
"1930",3189.66703
"1931",19357.37201
"1932",7227.120364
"1933",7857.303868
"1934",5181.620895
"1935",4281.062223
"1936",11513.16291
"1937",5147.11023
"1938",8663.497618
"1939",2535.321683
"1940",21504.3388
"1941",7349.32849
"1942",8509.850887
"1943",4297.189057
"1944",2778.323903
"1945",5532.863336
"1946",17476.64139
"1947",10479.89966
"1948",2242.574431
"1949",2754.45676
"1950",8041.20055
"1951",6042.9119
"1952",2827.43885
"1953",22041.85643
"1954",2796.802191
"1955",4072.849436
"1956",5182.462266
"1957",6131.663176
"1958",2392.13114
"1959",3209.663044
"1960",2808.606027
"1961",4362.931238
"1962",6880.468875
"1963",3591.066675
"1964",5201.252168
"1965",5521.542577
"1966",5071.651522
"1967",2921.681366
"1968",15806.53397
"1969",4942.630606
"1970",4167.419574
"1971",6514.954043
"1972",9189.518267
"1973",8231.223361
"1974",3095.175379
"1975",26199.5401416
"1976",7582.113842
"1977",16344.60809
"1978",11763.15249
"1979",4053.373793
"1980",3311.15793
"1981",3528.044252
"1982",5595.389905
"1983",5089.694325
"1984",22337.1631
"1985",4792.830533
"1986",26199.5401416
"1987",7511.660568
"1988",18767.55161
"1989",4987.643113
"1990",5123.196814
"1991",5989.773931
"1992",5185.797582
"1993",5828.1822
"1994",13755.54279
"1995",9767.936882
"1996",12097.91224
"1997",2265.318569
"1998",5719.088678
"1999",10171.47779
"2000",10517.15638
"2001",4303.471379
"2002",11926.75329
"2003",16531.70376
"2004",13579.29911
"2005",5437.443727
"2006",5103.296644
"2007",4583.100889
"2008",6409.627461
"2009",8991.98452
"2010",12232.77625
"2011",5126.038871
"2012",11014.1636
"2013",3819.619502
"2014",8404.395122
"2015",9035.671134
"2016",5453.707634
"2017",3766.366587
"2018",7283.934392
"2019",2745.249838
"2020",2626.279436
"2021",2456.816647
"2022",8453.677668
"2023",3508.569533
"2024",2877.354255
"2025",7840.165778
"2026",2771.045031
"2027",5339.488286
"2028",6837.536476
"2029",13024.13012
"2030",5659.238384
"2031",5532.462342
"2032",7943.513275
"2033",9774.605777
"2034",13596.19972
"2035",23208.39416
"2036",7325.892726
"2037",4170.340729
"2038",7840.165778
"2039",17786.2778
"2040",19378.9078
"2041",2638.140052
"2042",9148.877887
"2043",13770.97618
"2044",10515.96779
"2045",5821.684337
"2046",3095.803437
"2047",10598.54249
"2048",7695.122957
"2049",6819.23119
"2050",8689.822524
"2051",8131.779152
"2052",3815.321577
"2053",11638.89947
"2054",22800.53543
"2055",4462.997006
"2056",13151.83203
"2057",14019.97546
"2058",2931.155192
"2059",4774.751709
"2060",8471.417471
"2061",5431.219117
"2062",5689.644114
"2063",3686.723847
"2064",3992.583886
"2065",3479.137523
"2066",2502.637401
"2067",3265.156348
"2068",4455.843406
"2069",7704.95848
"2070",2750.705045
"2071",13024.13012
"2072",2538.62632
"2073",2585.955652
"2074",5096.673223
"2075",10083.48688
"2076",4943.386117
"2077",6516.214888
"2078",8838.085637
"2079",3810.238281
"2080",6334.466403
"2081",11665.09779
"2082",10972.06778
"2083",6006.963446
"2084",2656.713092
"2085",2359.423599
"2086",12036.62051
"2087",8467.387317
"2088",9392.557553
"2089",5227.230377
"2090",2693.75925
"2091",2227.072755
"2092",2326.864833
"2093",16794.31422
"2094",5016.827946
"2095",7757.924239
"2096",8609.158215
"2097",5275.056933
"2098",5746.32619
"2099",2705.987629
"2100",6186.265217
"2101",22445.28088
"2102",6277.844624
"2103",7215.821106
"2104",6514.430592
"2105",26199.5401416
"2106",4216.19522
"2107",13158.37206
"2108",2917.539465
"2109",6355.678846
"2110",13269.59942
"2111",5880.256499
"2112",5926.729379
"2113",4121.252137
"2114",7956.152761
"2115",24127.50402
"2116",26199.5401416
"2117",26199.5401416
"2118",5132.684537
"2119",4759.624343
"2120",2637.942355
"2121",6503.397049
"2122",12786.66898
"2123",3147.973444
"2124",5618.485357
"2125",3230.576665
"2126",7434.675149
"2127",11714.78278
"2128",2009.772923
"2129",6625.472768
"2130",9567.711298
"2131",18474.71111
"2132",12157.32992
"2133",2956.358303
"2134",3963.394851
"2135",10896.04838
"2136",6081.048248
"2137",26199.5401416
"2138",5737.233278
"2139",16979.79757
"2140",10915.35877
"2141",3808.122147
"2142",5408.911507
"2143",13419.39623
"2144",3237.996209
"2145",10357.62776
"2146",11619.91802
"2147",8209.054963
"2148",3096.511217
"2149",4804.35851
"2150",4786.054889
"2151",15886.03136
"2152",5285.079293
"2153",2945.370362
"2154",18089.79629
"2155",10208.92761
"2156",20708.25881
"2157",5247.852585
"2158",5179.55248
"2159",4513.435299
"2160",5297.625945
"2161",5377.014781
"2162",7661.388132
"2163",2677.279707
"2164",6877.817669
"2165",5714.232848
"2166",4929.549699
"2167",10484.91535
"2168",9490.406534
"2169",7805.31287
"2170",21274.34205
"2171",5838.89915
"2172",2677.495763
"2173",2374.798861
"2174",22103.5072
"2175",2427.770513
"2176",7294.40195
"2177",11360.46496
"2178",2811.956395
"2179",4386.277558
"2180",6446.918637
"2181",8427.172486
"2182",5290.127299
"2183",5592.455266
"2184",18892.19767
"2185",13623.62257
"2186",25464.82059
"2187",2175.624856
"2188",6699.222525
"2189",9043.678095
"2190",4369.041685
"2191",26199.5401416
"2192",26199.5401416
"2193",4270.034394
"2194",5345.994644
"2195",4774.747415
"2196",14727.50526
"2197",4755.47946
"2198",3436.134281
"2199",8355.774443
"2200",3412.566597
"2201",6185.337641
"2202",8456.722498
"2203",3021.938522
"2204",6966.142868
"2205",10083.48688
"2206",2539.990699
"2207",8456.455313
"2208",26199.5401416
"2209",10963.95723
"2210",9671.98323
"2211",1898.683686
"2212",8595.146838
"2213",5532.753182
"2214",9371.773682
"2215",3975.321516
"2216",4456.016549
"2217",3495.891476
"2218",8512.13221
"2219",4650.063763
"2220",13523.12989
"2221",4422.409799
"2222",7320.98824
"2223",7031.463693
"2224",5123.484988
"2225",9050.756606
"2226",10963.95723
"2227",6039.020697
"2228",2108.493744
"2229",9875.092794
"2230",6928.601611
"2231",14318.44839
"2232",5107.071054
"2233",17223.89108
"2234",7516.831717
"2235",5389.499465
"2236",6275.155361
"2237",4722.237214
"2238",6282.317743
"2239",7986.191274
"2240",6503.219978
"2241",4881.753428
"2242",2514.59196
"2243",7955.442668
"2244",4809.21696
"2245",9696.548818
"2246",8709.321889
"2247",2858.452328
"2248",5233.949019
"2249",13494.76017
"2250",6870.607058
"2251",5652.72374
"2252",2345.262087
"2253",19688.31898
"2254",7247.206475
"2255",6085.304178
"2256",5480.070226
"2257",6876.309925
"2258",5368.887709
"2259",8283.066678
"2260",5384.671725
"2261",3508.569533
"2262",8427.172486
"2263",4553.809528
"2264",4318.433036
"2265",14091.19449
"2266",8693.631249
"2267",6661.181553
"2268",2654.380994
"2269",4428.031583
"2270",5738.277584
"2271",5815.049178
"2272",4425.905071
"2273",2574.020376
"2274",2832.513487
"2275",4876.315707
"2276",5181.620895
"2277",5947.215835
"2278",2563.863345
"2279",15144.40954
"2280",5558.304507
"2281",8109.364607
"2282",15638.57599
"2283",8334.317162
"2284",10418.31143
"2285",6846.150323
"2286",9403.875138
"2287",16985.49688
"2288",21101.21422
"2289",2914.955295
"2290",8593.866533
"2291",6861.745956
"2292",2680.900678
"2293",15797.98978
"2294",2863.312165
"2295",26199.5401416
"2296",10682.7619
"2297",2746.90319
"2298",2388.949198
"2299",13776.74135
"2300",17263.64048
"2301",4669.22664
"2302",4673.196379
"2303",4347.591949
"2304",26199.5401416
"2305",9100.787395
"2306",6358.251692
"2307",2628.468543
"2308",7193.101159
"2309",5039.869278
"2310",3962.825542
"2311",6425.709981
"2312",15672.69696
"2313",3237.996209
"2314",12992.27561
"2315",22217.96796
"2316",4931.258363
"2317",4330.38602
"2318",8296.176276
"2319",8334.359986
"2320",5348.071007
"2321",2398.740007
"2322",6622.05254
"2323",4155.946211
"2324",8430.059143
"2325",2545.518369
"2326",5004.583872
"2327",2899.702858
"2328",6767.806751
"2329",3123.080994
"2330",8184.691323
"2331",7636.279594
"2332",9227.567263
"2333",7587.337272
"2334",2191.133237
"2335",5004.135361
"2336",4794.931261
"2337",26199.5401416
"2338",4260.765808
"2339",15477.27854
"2340",5126.836814
"2341",4068.092649
"2342",17712.20524
"2343",9775.816061
"2344",20534.39224
"2345",5800.188903
"2346",3319.620511
"2347",6529.431827
"2348",7602.663689
"2349",2839.808041
"2350",3288.209809
"2351",15031.5645
"2352",5055.902381
"2353",8012.917253
"2354",8300.70769
"2355",2516.103555
"2356",2749.407985
"2357",8071.334962
"2358",2867.312197
"2359",7285.030983
"2360",4118.588554
"2361",5293.368089
"2362",13265.96256
"2363",2369.439009
"2364",9816.528302
"2365",21914.40548
"2366",5143.88351
"2367",3136.698216
"2368",7713.819259
"2369",2867.312197
"2370",11516.40557
"2371",15025.19126
"2372",4013.849907
"2373",3288.825448
"2374",13736.1325
"2375",3890.87081
"2376",5701.277221
"2377",2590.214327
"2378",3223.331519
"2379",4912.025292
"2380",6532.010543
"2381",8012.124825
"2382",3731.504584
"2383",2702.380487
"2384",23207.24981
"2385",3347.028677
"2386",8382.630118
"2387",11793.12528
"2388",2965.71995
"2389",5646.323845
"2390",2452.491364
"2391",5953.213546
"2392",12883.81001
"2393",2471.528431
"2394",2927.07045
"2395",8400.788878
"2396",2729.126448
"2397",7643.068919
"2398",2493.591571
"2399",4170.572119
"2400",4908.207958
"2401",3891.583881
"2402",2682.423898
"2403",10003.24729
"2404",13094.60875
"2405",5719.785738
"2406",9393.968332
"2407",3433.82408
"2408",4932.878744
"2409",13610.10746
"2410",2913.323811
"2411",5111.304579
"2412",4540.381153
"2413",5598.273622
"2414",9638.066778
"2415",9801.287358
"2416",5504.139033
"2417",8447.801005
"2418",19927.63513
"2419",5815.261714
"2420",18690.34066
"2421",7224.235434
"2422",8595.982289
"2423",12362.08766
"2424",4916.303715
"2425",8935.274872
"2426",5433.214031
"2427",4847.24253
"2428",5714.165863
"2429",10097.68732
"2430",4726.869327
"2431",7079.790277
"2432",5395.434909
"2433",9452.996411
"2434",5284.312599
"2435",20215.3918
"2436",2510.054168
"2437",19884.91592
"2438",4014.453113
"2439",2540.689797
"2440",26199.5401416
"2441",4875.31604
"2442",12324.2654
"2443",2280.386988
"2444",4165.994433
"2445",4974.801539
"2446",2404.917967
"2447",3032.816016
"2448",2891.272351
"2449",15261.41386
"2450",5015.009472
"2451",5325.394799
"2452",5291.395332
"2453",16107.19004
"2454",7605.637524
"2455",3065.365332
"2456",6245.575806
"2457",9406.381948
"2458",7815.46882
"2459",9747.99401
"2460",4686.469674
"2461",8869.619888
"2462",4741.808942
"2463",24178.68478
"2464",7951.777533
"2465",6762.082924
"2466",3044.78946
"2467",5908.16294
"2468",4574.547243
"2469",8377.499751
"2470",22332.43946
"2471",5838.89915
"2472",7577.065297
"2473",8012.841201
"2474",9217.978125
"2475",2749.189304
"2476",3588.87609
"2477",3954.538361
"2478",3230.576665
"2479",5158.648497
"2480",2776.582901
"2481",12836.00951
"2482",26199.5401416
"2483",2276.392936
"2484",3895.961837
"2485",4247.683347
"2486",6005.847375
"2487",2719.506996
"2488",4185.757242
"2489",26199.5401416
"2490",7331.508054
"2491",9320.284812
"2492",3312.323945
"2493",5560.278162
"2494",8214.602384
"2495",8647.139152
"2496",4446.738622
"2497",7769.841954
"2498",3911.118202
"2499",2731.520409
"2500",8401.788653
"2501",5875.038074
"2502",6188.379423
"2503",4506.577736
"2504",10548.53703
"2505",26199.5401416
"2506",8193.750001
"2507",5313.436344
"2508",4379.770178
"2509",20885.55547
"2510",2771.963072
"2511",5461.548993
"2512",2570.235172
"2513",2227.072755
"2514",5394.000979
"2515",2300.691547
"2516",25360.10404
"2517",4374.038985
"2518",4953.358432
"2519",4590.811214
"2520",5062.37379
"2521",9075.768214
"2522",8133.157212
"2523",2869.301319
"2524",26199.5401416
"2525",2606.186321
"2526",7764.273102
"2527",18380.39026
"2528",6102.953572
"2529",9191.672825
"2530",9581.281433
"2531",7532.262392
"2532",2795.321353
"2533",5673.840992
"2534",15016.18511
"2535",3087.249746
"2536",5480.701059
"2537",7944.973807
"2538",8543.247323
"2539",5380.898636
"2540",4650.063763
"2541",26199.5401416
"2542",3314.55133
"2543",4566.377261
"2544",5597.12496
"2545",2540.551456
"2546",2939.330187
"2547",16068.34838
"2548",7360.873696
"2549",2700.985899
"2550",3095.705571
"2551",4383.751482
"2552",9928.874825
"2553",2399.17815
"2554",3402.777293
"2555",8711.302422
"2556",4358.762008
"2557",2551.226692
"2558",5642.747998
"2559",4151.667368
"2560",2842.025913
"2561",8791.444942
"2562",8268.272933
"2563",8581.637267
"2564",5244.40475
"2565",8509.019846
"2566",4743.615503
"2567",22754.66137
"2568",5335.015944
"2569",6966.319103
"2570",21205.37785
"2571",4271.200049
"2572",5580.818466
"2573",2224.089639
"2574",2709.539796
"2575",2890.338106
"2576",6403.577368
"2577",5981.381645
"2578",6225.022266
"2579",8496.358981
"2580",10213.99111
"2581",4547.162694
"2582",5741.696078
"2583",2388.353882
"2584",12624.96121
"2585",8382.478392
"2586",4964.666365
"2587",2871.437451
"2588",13080.78528
"2589",2482.411991
"2590",2726.834065
"2591",4776.186527
"2592",6091.89923
"2593",5015.009472
"2594",9035.671134
"2595",4381.880534
"2596",5775.517825
"2597",4250.282624
"2598",2347.048112
"2599",6940.069184
"2600",2572.506605
"2601",26199.5401416
"2602",3571.346578
"2603",12734.21253
"2604",4529.112791
"2605",4177.876779
"2606",9824.745841
"2607",2430.801647
"2608",19160.98994
"2609",3301.518961
"2610",4692.098956
"2611",8092.87696
"2612",3964.534974
"2613",2497.531509
"2614",9656.212573
"2615",8888.143979
"2616",7347.410517
"2617",8578.364528
"2618",3467.323976
"2619",8901.468512
"2620",2619.337376
"2621",8838.085637
"2622",10127.77087
"2623",4633.452912
"2624",7796.000083
"2625",2993.024583
"2626",7985.472561
"2627",3508.569533
"2628",2722.210707
"2629",2783.583044
"2630",8649.997286
"2631",4652.91278
"2632",8395.806331
"2633",8804.53711
"2634",7155.337765
"2635",3954.344534
"2636",15032.9003
"2637",8257.666512
"2638",9256.918609
"2639",6507.751779
"2640",2530.705137
"2641",5482.549359
"2642",4050.506193
"2643",6326.679236
"2644",2627.76229
"2645",7814.604545
"2646",6314.579645
"2647",6386.278164
"2648",2537.969253
"2649",5335.375586
"2650",4549.079221
"2651",4836.21886
"2652",6478.801192
"2653",26199.5401416
"2654",2404.380963
"2655",9264.565015
"2656",2433.024631
"2657",5367.089817
"2658",2452.360892
"2659",8646.504109
"2660",4340.086445
"2661",4930.949334
"2662",5292.632491
"2663",8986.610653
"2664",5619.967791
"2665",10340.45566
"2666",6369.262355
"2667",2767.5949
"2668",4831.421687
"2669",4282.947971
"2670",5718.276608
"2671",2580.849899
"2672",6481.382268
"2673",5133.414764
"2674",9369.639891
"2675",3196.578455
"2676",4720.608872
"2677",8861.900439
"2678",6032.737631
"2679",6832.36853
"2680",2242.090803
"2681",4157.698118
"2682",6189.122455
"2683",5643.724704
"2684",5332.462694
"2685",2121.313061
"2686",8281.740124
"2687",7835.929299
"2688",2552.913868
"2689",2795.410029
"2690",8007.399376
"2691",6886.324494
"2692",5106.781547
"2693",5612.375586
"2694",5658.912313
"2695",7263.599744
"2696",8712.157741
"2697",9198.685111
"2698",5162.370678
"2699",6289.946999
"2700",3649.708655
"2701",6766.558551
"2702",4631.011293
"2703",6810.52531
"2704",9378.634228
"2705",15762.53198
"2706",2635.505781
"2707",5741.72743
"2708",8414.942855
"2709",9123.911266
"2710",15994.008
"2711",9022.08313
"2712",4759.664624
"2713",3993.882994
"2714",18853.73945
"2715",8840.193762
"2716",6696.903521
"2717",8476.082867
"2718",5205.748188
"2719",6141.961623
"2720",4376.363592
"2721",12375.02163
"2722",3451.10244
"2723",8107.26533
"2724",8662.048958
"2725",8696.907111
"2726",2535.266473
"2727",5633.741543
"2728",5176.730072
"2729",5531.723723
"2730",2810.671023
"2731",2780.729047
"2732",2572.452634
"2733",7664.219255
"2734",3839.746159
"2735",2509.268453
"2736",14566.09246
"2737",3220.775528
"2738",3199.824902
"2739",16045.10952
"2740",4918.916267
"2741",5623.757656
"2742",5677.465907
"2743",3016.444225
"2744",5279.124682
"2745",4803.935174
"2746",2608.786334
"2747",7832.569008
"2748",4260.33573
"2749",2369.369299
"2750",20604.01627
"2751",2652.067994
"2752",2597.864075
"2753",7712.436971
"2754",4698.88415
"2755",3403.919366
"2756",4355.702301
"2757",11095.97445
"2758",3300.684961
"2759",6981.081694
"2760",16922.12519
"2761",7639.670244
"2762",19237.77089
"2763",2915.649943
"2764",4196.429642
"2765",16473.16905
"2766",2657.570431
"2767",3267.709691
"2768",2584.532849
"2769",5503.919257
"2770",8021.067105
"2771",19606.35999
"2772",1904.000852
"2773",7288.297591
"2774",5553.521059
"2775",11702.34819
"2776",26199.5401416
"2777",2957.102851
"2778",19643.54421
"2779",4111.888285
"2780",15122.99194
"2781",12807.09083
"2782",2500.241685
"2783",4260.709139
"2784",2609.533154
"2785",10796.44832
"2786",2590.654042
"2787",26199.5401416
"2788",4194.659772
"2789",10314.52484
"2790",9028.307862
"2791",3954.344534
"2792",6089.517361
"2793",12827.42831
"2794",9135.291575
"2795",7902.681227
"2796",14827.91055
"2797",2500.834374
"2798",5395.346288
"2799",2651.615963
"2800",2119.894333
"2801",7155.471967
"2802",5994.226432
"2803",22647.21772
"2804",2833.797966
"2805",22332.43946
"2806",5846.41534
"2807",2867.211836
"2808",14435.66453
"2809",5237.477743
"2810",7710.912153
"2811",5158.576449
"2812",5414.897604
"2813",2903.749709
"2814",5575.751228
"2815",2616.409509
"2816",4617.838205
"2817",20123.86854
"2818",3200.795405
"2819",8583.854913
"2820",4349.30875
"2821",4729.593583
"2822",5015.009472
"2823",5797.604861
"2824",3475.07136
"2825",8542.218196
"2826",16473.16905
"2827",6776.353402
"2828",9713.156737
"2829",4429.193391
"2830",2435.535995
"2831",9863.502214
"2832",8207.858272
"2833",2781.446975
"2834",5807.994569
"2835",8395.272249
"2836",14333.92489
"2837",11003.54385
"2838",4049.807215
"2839",2141.750757
"2840",5079.843625
"2841",2895.522489
"2842",9031.214859
"2843",6554.390004
"2844",7487.744636
"2845",15118.89548
"2846",9007.431501
"2847",5488.931031
"2848",7234.142952
"2849",5205.751205
"2850",4697.152892
"2851",6207.171358
"2852",6615.815683
"2853",9708.504642
"2854",10831.13004
"2855",4626.801093
"2856",6748.231188
"2857",2542.06388
"2858",5450.394878
"2859",7243.865476
"2860",8306.550901
"2861",2734.514945
"2862",11030.66148
"2863",3402.39442
"2864",6945.016955
"2865",2568.843396
"2866",5764.648599
"2867",5403.546122
"2868",4899.231772
"2869",9048.983447
"2870",8093.898245
"2871",2496.766693
"2872",2602.24525
"2873",6751.437153
"2874",3621.68883
"2875",6896.088021
"2876",5438.696611
"2877",14472.583
"2878",2359.423599
"2879",5323.267311
"2880",7390.903278
"2881",11447.5071
"2882",5754.853121
"2883",10244.2435
"2884",4645.569555
"2885",4887.344366
"2886",2497.808174
"2887",2369.111588
"2888",4490.597249
"2889",3719.247732
"2890",4198.030023
"2891",2420.711888
