"","x"
"1251",16463.8386746279
"1252",3743.55736217923
"1253",4282.95158844561
"1254",6573.0753056922
"1255",6599.20520113672
"1256",5033.31186519166
"1257",5918.72142281644
"1258",5334.97294481335
"1259",6264.83652902534
"1260",3801.64211257259
"1261",4631.74071696489
"1262",4140.37172194854
"1263",6355.26488483897
"1264",3801.16633919674
"1265",118229.473010276
"1266",4133.0593458325
"1267",4438.42910520505
"1268",4954.58360637493
"1269",4317.87916072864
"1270",12127.4086480963
"1271",6357.81605967212
"1272",4078.61334447355
"1273",5015.80446647028
"1274",3952.03037609547
"1275",4095.0033345191
"1276",10302.4722162252
"1277",3494.90019276992
"1278",3921.00999266525
"1279",5095.8201546287
"1280",6473.21788832231
"1281",4782.01592860469
"1282",4414.51129082873
"1283",4682.64966892952
"1284",4513.86561234011
"1285",6035.52099840469
"1286",23547.5715906039
"1287",4257.06172422558
"1288",4384.61196309947
"1289",11126.6647078891
"1290",8776.06391341549
"1291",4452.71274902167
"1292",5174.48437826832
"1293",4545.30499642813
"1294",3779.20301333533
"1295",5550.93960103732
"1296",4595.05628731681
"1297",5734.68221335006
"1298",16790.6711048263
"1299",6354.1428204597
"1300",6721.75214034378
"1301",8762.31213747046
"1302",6870.94297298362
"1303",3945.97748207656
"1304",3659.34243293572
"1305",23855.2576638944
"1306",8390.19131352418
"1307",7099.79351425477
"1308",3621.02599576912
"1309",4224.21704317204
"1310",4741.56153652332
"1311",4224.90131047272
"1312",4749.72820468732
"1313",6364.56199762412
"1314",5660.87168180427
"1315",6154.60784075488
"1316",5613.84084362628
"1317",3634.84586376659
"1318",4768.60042217229
"1319",15450.7989672158
"1320",4042.86725761541
"1321",4316.61955078309
"1322",7337.44213725079
"1323",23769.4888690184
"1324",20749.4640999792
"1325",4558.46281196624
"1326",3918.67167796308
"1327",5785.15493456764
"1328",8094.52422295473
"1329",8375.31894141653
"1330",4694.99676983226
"1331",3712.46335990732
"1332",11167.1793332868
"1333",5062.26430656392
"1334",4430.28218297475
"1335",5938.00995200674
"1336",5111.56758340806
"1337",4324.54292593834
"1338",4133.0593458325
"1339",3799.1601625698
"1340",4689.42059132964
"1341",7707.32739222582
"1342",3919.39944827155
"1343",4289.85849059127
"1344",3980.53584587318
"1345",4258.53760047137
"1346",6753.99022406765
"1347",4441.16572853995
"1348",5125.65681690318
"1349",4288.09488219586
"1350",4464.60743701253
"1351",4832.40467485098
"1352",4562.50964906561
"1353",3840.65617558058
"1354",5868.37523903769
"1355",4109.59353794348
"1356",5121.14942776509
"1357",6562.02934316233
"1358",10066.1292898101
"1359",7852.16267470584
"1360",3392.06272974326
"1361",5338.40865952487
"1362",4459.89957760976
"1363",4952.48061341994
"1364",3512.53278965494
"1365",8626.70905661103
"1366",3651.59800325738
"1367",21184.3675899509
"1368",4418.22668572624
"1369",17419.0786053767
"1370",8523.05300328264
"1371",6571.77706545358
"1372",3955.15928397788
"1373",5524.5714936075
"1374",4005.21974733147
"1375",4633.0549444405
"1376",6038.25408957837
"1377",10874.3470804761
"1378",3789.55425890288
"1379",5004.97355552857
"1380",4528.63287329298
"1381",4928.26852717564
"1382",4223.56413837802
"1383",7193.86541659267
"1384",4313.14210728802
"1385",4301.1578427863
"1386",7981.63779269267
"1387",4253.64871011899
"1388",3890.69311008403
"1389",5269.56008051025
"1390",3571.31314593524
"1391",4907.77900589615
"1392",8553.63799267944
"1393",4152.693802526
"1394",4358.31179091271
"1395",5050.25623793747
"1396",18590.2218461748
"1397",5785.97632969387
"1398",6663.26947694652
"1399",4349.75101342762
"1400",3606.96832130461
"1401",4833.67192856124
"1402",6903.6537618823
"1403",4687.13071512062
"1404",3734.86115486601
"1405",3725.23811655008
"1406",6085.06510005015
"1407",5869.43535174717
"1408",5731.70996399614
"1409",48631.5950674168
"1410",192226.296803042
"1411",4762.92146376228
"1412",3972.17508927784
"1413",4925.08248901246
"1414",4680.65173807834
"1415",3895.71941109891
"1416",7612.36698752241
"1417",4458.35257811597
"1418",9956.28529829206
"1419",4610.73347677276
"1420",6303.05711003956
"1421",4623.10969196572
"1422",6532.56210435247
"1423",3917.71963076711
"1424",3972.73515172836
"1425",19228.1537064177
"1426",5101.44908432874
"1427",4411.21849021981
"1428",4340.35955593321
"1429",3707.86833109973
"1430",5204.84339311106
"1431",3800.08542679654
"1432",3883.46178762341
"1433",6078.72272633922
"1434",23919.3616426284
"1435",3634.76132770748
"1436",4730.94007241362
"1437",3826.93422152535
"1438",7379.67705042058
"1439",6203.72674719292
"1440",5742.35353897689
"1441",8924.89012253107
"1442",4534.96483791245
"1443",4394.90174542751
"1444",6979.43532112167
"1445",3797.2445707577
"1446",6196.08721317524
"1447",3491.92537156809
"1448",16042.1674973592
"1449",4804.93755942229
"1450",5405.21924200707
"1451",31653.6362586887
"1452",4191.09304055729
"1453",6045.68837124659
"1454",7227.11748019303
"1455",3973.44562625035
"1456",7657.23760165835
"1457",6703.95153794611
"1458",3939.67284654173
"1459",10199.2904849149
"1460",3757.29147755843
"1461",4258.19504606973
"1462",3933.01282790177
"1463",4450.56547262955
"1464",7193.86541659267
"1465",4686.20455882545
"1466",4062.1455279622
"1467",5496.21527641735
"1468",3755.43659292241
"1469",7523.53196714718
"1470",3833.84617801093
"1471",4874.62433298999
"1472",9170.50292989573
"1473",3850.86317448511
"1474",7192.26688977734
"1475",4352.81503713575
"1476",3622.00329464223
"1477",9705.77668704171
"1478",4685.53007238114
"1479",7310.49678589542
"1480",7477.65597816373
"1481",5363.73703370772
"1482",4685.01346559794
"1483",3644.71461699271
"1484",7811.44157511779
"1485",5298.12727924415
"1486",4531.98696352347
"1487",6244.18151384905
"1488",8184.10192364022
"1489",5524.5714936075
"1490",4038.51741318756
"1491",4606.83830849502
"1492",7380.77353269846
"1493",7036.39371141028
"1494",6650.3825727341
"1495",8107.13034553503
"1496",13392.2214816894
"1497",3757.29147755843
"1498",3745.59406415851
"1499",4739.08779179146
"1500",4191.0239331136
"1501",6830.74257615202
"1502",7551.91946542131
"1503",3575.39903784237
"1504",3753.02920597322
"1505",6323.48940466754
"1506",4589.32799019619
"1507",4667.44945677891
"1508",11972.3258952234
"1509",3426.49346555017
"1510",4595.48263688576
"1511",13359.1785129774
"1512",7041.92465676042
"1513",3921.14102307271
"1514",3585.30990776954
"1515",5777.01563197999
"1516",5085.03298530265
"1517",29716.4738970142
"1518",4587.68160253694
"1519",5269.07998245243
"1520",4017.23436669464
"1521",4835.30675748568
"1522",4562.06955700425
"1523",6688.98170986571
"1524",3653.57298535279
"1525",6736.12227909207
"1526",13528.1182590107
"1527",6415.07572561044
"1528",3374.95026617554
"1529",-62853.266738351
"1530",5749.2394746932
"1531",6210.38680014287
"1532",3787.54938001354
"1533",3657.72026186441
"1534",4527.0273100863
"1535",9031.16862933166
"1536",5945.09924070028
"1537",6112.29769425982
"1538",4006.06923407852
"1539",4459.31230141566
"1540",4314.30964789432
"1541",7310.09844646951
"1542",3597.39595280281
"1543",4915.38394961802
"1544",4450.19569182748
"1545",4056.05200884082
"1546",5714.89485559267
"1547",4145.88298252862
"1548",6095.19432222033
"1549",7086.17007649056
"1550",7784.34435300138
"1551",17469.8533709831
"1552",7691.77965346875
"1553",4152.43673525548
"1554",4330.53406247811
"1555",5871.74884877591
"1556",8130.57070596196
"1557",6040.81238720198
"1558",4471.33569708563
"1559",4522.95601135653
"1560",4911.00923082644
"1561",5148.56000908576
"1562",9132.20218304477
"1563",3832.85116156767
"1564",5948.56101939993
"1565",8098.32637595336
"1566",5457.14429375179
"1567",3667.92775046712
"1568",9976.54587469547
"1569",4030.78090858924
"1570",4018.95111056712
"1571",10403.7744545689
"1572",3788.27385232179
"1573",3920.27965938408
"1574",4182.62066253208
"1575",4804.69403246776
"1576",4265.58822533767
"1577",5193.740260497
"1578",3778.93908131968
"1579",7605.61377856724
"1580",13359.1785129774
"1581",6987.18724052385
"1582",4281.42756120328
"1583",6087.67206565895
"1584",5126.50869493564
"1585",4292.54258336777
"1586",10253.8381889565
"1587",3611.42556623524
"1588",4365.27365750195
"1589",16217.2039731122
"1590",5752.35911813279
"1591",4790.12860025681
"1592",5220.59721534634
"1593",6568.48555631348
"1594",7586.67424883476
"1595",6529.06477326208
"1596",12939.4210861789
"1597",13801.6763013982
"1598",4081.27248447682
"1599",13128.2274192215
"1600",7828.97465985489
"1601",4009.93057841067
"1602",5000.09919602675
"1603",5382.27934240104
"1604",3932.82339889586
"1605",4536.44536503953
"1606",5827.33341256495
"1607",3723.25490304461
"1608",6964.20768555209
"1609",4199.3165958488
"1610",8869.02373473128
"1611",3981.09866767072
"1612",4269.24448682399
"1613",7287.87732871324
"1614",6828.41903496409
"1615",4285.91663356
"1616",3847.44328956274
"1617",3645.00592605805
"1618",7093.73617617614
"1619",5828.32169275644
"1620",4719.18694733331
"1621",7311.46036531863
"1622",4430.46467612677
"1623",4492.36431860281
"1624",4907.77900589615
"1625",4189.85687714885
"1626",7689.41558651855
"1627",6525.94920510814
"1628",4755.45064365501
"1629",4099.08758388345
"1630",5469.36744974815
"1631",8772.53977088222
"1632",4310.62430384931
"1633",5793.4075163511
"1634",8845.93605935219
"1635",3561.97217921597
"1636",4967.37942946469
"1637",5422.3649379626
"1638",6780.23413727722
"1639",3463.10811825153
"1640",6429.77989833404
"1641",17519.1768607503
"1642",3568.01678652997
"1643",3801.18215411459
"1644",3699.81099642039
"1645",6381.44635817369
"1646",4561.82272632916
"1647",4627.44541273027
"1648",4968.9703379536
"1649",3691.69572073946
"1650",5252.49742574105
"1651",5301.02646181775
"1652",4955.34326406084
"1653",4605.89885318722
"1654",7391.95022878323
"1655",5171.37515860727
"1656",6869.23241956431
"1657",4133.0593458325
"1658",6688.98170986571
"1659",4589.31683815681
"1660",3853.63074668896
"1661",3609.63763171636
"1662",4599.66645538441
"1663",9516.84434753886
"1664",3352.66414368838
"1665",3616.84806814487
"1666",8163.26877866358
"1667",3664.18473871343
"1668",4890.99201856387
"1669",5104.37325742735
"1670",9302.5085292582
"1671",5848.58850287473
"1672",4291.50649471168
"1673",8126.81454814992
"1674",3466.5983027042
"1675",3713.48437199045
"1676",4082.49027120297
"1677",16753.1247971192
"1678",4386.36371198436
"1679",8489.18548446158
"1680",8310.11870958788
"1681",3865.15454833021
"1682",5924.35562703456
"1683",3834.96288604804
"1684",4324.98298876098
"1685",4266.34391977453
"1686",4069.04448857005
"1687",4257.06172422558
"1688",4346.23845876305
"1689",11169.8047121093
"1690",3672.58670511225
"1691",4450.39936649939
"1692",6939.6549128341
"1693",4158.59158469384
"1694",5343.68141027311
"1695",5745.49594025711
"1696",5922.08144387024
"1697",7305.9690445738
"1698",3813.31820524858
"1699",5411.68130435803
"1700",5341.26842006592
"1701",4007.35443566914
"1702",3621.1686548547
"1703",5767.75082129073
"1704",5237.69235191296
"1705",3955.15928397788
"1706",5821.96484301711
"1707",5346.39279491879
"1708",6665.33737625232
"1709",6876.64002639816
"1710",3532.77379248384
"1711",12767.7810322993
"1712",4177.54255353166
"1713",3467.08978572915
"1714",3847.37353909316
"1715",5295.84909880616
"1716",4403.59193839067
"1717",4851.13975081779
"1718",4505.34610108168
"1719",20972.359574714
"1720",3609.21499724837
"1721",5346.73988116181
"1722",3613.88148034674
"1723",5114.55133358659
"1724",13775.4698837009
"1725",7298.74356339801
"1726",6599.20520113672
"1727",4458.10018703619
"1728",5932.25836951447
"1729",4031.62412600316
"1730",4689.41216698286
"1731",4896.59718740986
"1732",3750.88689730009
"1733",8466.7681930911
"1734",4169.33407878503
"1735",8084.94010492757
"1736",5684.209567886
"1737",6112.28234120102
"1738",3961.23175805449
"1739",4087.37383371544
"1740",8202.82544531774
"1741",3826.7715522527
"1742",5933.26365981031
"1743",5048.971677301
"1744",4091.22564442549
"1745",5927.50952535309
"1746",3816.46288264455
"1747",4567.52311491619
"1748",4710.16104614796
"1749",6146.49307472743
"1750",12696.5563463695
"1751",3811.47065616843
"1752",8256.13720170188
"1753",3670.54223542956
"1754",4438.44486252807
"1755",4745.11361355229
"1756",6576.84103004394
"1757",4151.56373031205
"1758",9970.73250666335
"1759",5678.04265860169
"1760",6147.03966042898
"1761",4420.46824470013
"1762",4647.00272344574
"1763",5118.45461697367
"1764",5617.55259851127
"1765",4861.39347457134
"1766",11896.6484640594
"1767",26717.9835818512
"1768",4352.81503713575
"1769",4083.7483707249
"1770",5676.04404669685
"1771",4178.39994612921
"1772",3650.02246690668
"1773",3709.96755767452
"1774",5851.58024621725
"1775",7176.53986563394
"1776",5012.75215854253
"1777",3657.34423499152
"1778",6099.76300352678
"1779",3801.64211257259
"1780",4213.47499300354
"1781",5408.41003620902
"1782",4507.19517990573
"1783",5285.09139499958
"1784",3955.15928397788
"1785",3509.7267382537
"1786",4588.33998067367
"1787",6873.19799427201
"1788",3410.45723839508
"1789",4406.4207299544
"1790",5975.68054791727
"1791",4143.92225975784
"1792",3352.66414368838
"1793",4982.06735309231
"1794",3431.23139211881
"1795",5794.49521145863
"1796",15409.408800574
"1797",6457.35355419559
"1798",4736.66656963101
"1799",3850.42332126226
"1800",3445.50904475937
"1801",24048.4667268358
"1802",4710.198766013
"1803",3704.64278056344
"1804",4156.33590522913
"1805",4550.34211499212
"1806",4397.3238027914
"1807",3963.91143101728
"1808",4546.07706958411
"1809",4722.94132816686
"1810",6707.62329376647
"1811",4094.70458591691
"1812",3991.42012204405
"1813",4612.86278202864
"1814",3816.30236522351
"1815",5467.78460643536
"1816",7151.13598317684
"1817",6109.8227201371
"1818",3781.2648350562
"1819",4571.31000371961
"1820",4850.03991390867
"1821",5199.68306523422
"1822",4911.00923082644
"1823",11769.2632266343
"1824",4404.59387303134
"1825",6281.74514233541
"1826",6798.78947340564
"1827",4379.27969291263
"1828",12535.6846758142
"1829",5781.37431320443
"1830",4449.38672814997
"1831",6870.13074205283
"1832",7113.80274611549
"1833",7849.88728060897
"1834",4104.08131155528
"1835",5012.75215854253
"1836",4522.95601135653
"1837",4000.18816757555
"1838",8355.02741747299
"1839",5410.05804961498
"1840",20373.134942393
"1841",7054.45439344473
"1842",5394.1203524862
"1843",5243.71829887065
"1844",5707.65855820704
"1845",4551.82243209554
"1846",12387.4703589612
"1847",5637.09585843696
"1848",4594.28302893436
"1849",9553.49511925489
"1850",5535.40477458495
"1851",3827.2175001336
"1852",3840.67251153285
"1853",5538.86206997852
"1854",6709.20269793071
"1855",3831.62258410933
"1856",37072.3413392694
"1857",4648.18826400886
"1858",4231.15327502936
"1859",3824.23779219164
"1860",8417.72131069494
"1861",3790.24667836957
"1862",5991.173126626
"1863",4038.06617247829
"1864",6387.62782061772
"1865",9059.20365864838
"1866",4109.16349161005
"1867",3862.38899658911
"1868",4062.3273928058
"1869",6322.83183330298
"1870",5829.01488353448
"1871",5551.53378482352
"1872",4077.31702496238
"1873",6433.92002429046
"1874",4685.00730159304
"1875",3775.19666568502
"1876",4404.59387303134
"1877",5596.76846688208
"1878",8492.77824206238
"1879",9996.72125563818
"1880",5011.13781701263
"1881",4252.07501634381
"1882",4897.70037715082
"1883",6086.081532509
"1884",4225.26122023372
"1885",90437.0391218877
"1886",6295.2556854648
"1887",3963.12998627676
"1888",5243.7669845415
"1889",4021.77026344513
"1890",3840.5753165606
"1891",4211.65345388408
"1892",4036.06143217877
"1893",3496.54263066161
"1894",4265.26368075742
"1895",6059.17793341314
"1896",6258.14168743491
"1897",5420.5268504216
"1898",3691.99694659265
"1899",14107.5028003389
"1900",6680.41970630235
"1901",4279.61842796353
"1902",5138.66365364851
"1903",3570.73689499335
"1904",6299.52683957975
"1905",5174.62775162465
"1906",7163.12474082273
"1907",7098.65897244647
"1908",9821.01671356073
"1909",5343.68141027311
"1910",3854.54625769436
"1911",5258.60714020093
"1912",4037.14238543462
"1913",4595.86528466985
"1914",3684.11103089395
"1915",3969.82128079432
"1916",7633.34342584908
"1917",4179.51094753325
"1918",7052.38840544615
"1919",18909.2325196948
"1920",4504.74691936
"1921",11651.8250458896
"1922",3537.68648926713
"1923",3837.21387021663
"1924",4297.87864432368
"1925",4175.888016857
"1926",4597.24606996657
"1927",5064.2385223795
"1928",6707.76179938707
"1929",4478.79486633343
"1930",6392.69700857422
"1931",4281.32621274784
"1932",4687.68624591217
"1933",6196.08721317524
"1934",6796.43540078056
"1935",7680.1717345415
"1936",10629.029922838
"1937",5029.46605288694
"1938",4289.76699567367
"1939",4325.36626671091
"1940",6559.95975530588
"1941",4812.71614988862
"1942",4755.45064365501
"1943",3579.64326007179
"1944",4161.5805094153
"1945",10385.7928298181
"1946",6964.20768555209
"1947",4162.30365738275
"1948",6154.60784075488
"1949",5454.23819138751
"1950",15370.3477088353
"1951",4320.72655267295
"1952",3817.21480480893
"1953",5831.06525911421
"1954",6979.85987392316
"1955",4426.97298056861
"1956",4178.60451829901
"1957",4027.77933506523
"1958",6794.9877876689
"1959",6397.6229647951
"1960",3895.71941109891
"1961",4522.50441108316
"1962",6457.82201209716
"1963",3660.05603696787
"1964",6415.07572561044
"1965",8175.95906446209
"1966",5150.90273029556
"1967",32967.9873827283
"1968",4040.12546332056
"1969",6469.9948925526
"1970",5004.25920475005
"1971",5272.32482787571
"1972",4202.73475267201
"1973",4939.09270335484
"1974",5641.61847941264
"1975",4250.88699660141
"1976",3935.73734815502
"1977",5166.80338717654
"1978",13642.8068637777
"1979",4809.84823904772
"1980",8417.057134248
"1981",8595.4331095092
"1982",5142.99221522035
"1983",6822.16954993501
"1984",4185.60561281633
"1985",6301.58177114517
"1986",9492.21605918603
"1987",6525.94920510814
"1988",4001.40522112149
"1989",3805.70294844626
"1990",5669.27832054766
"1991",3516.37702125052
"1992",5174.62775162465
"1993",6753.38733758392
"1994",4191.09304055729
"1995",7041.99503041318
"1996",10385.9521752088
"1997",3378.12161630352
"1998",6379.1781603866
"1999",3798.84119703878
"2000",4034.64118434455
"2001",4402.54040559258
"2002",7138.93002661172
"2003",4954.88950043531
"2004",4031.16979990882
"2005",4828.38585385148
"2006",4737.46751551956
"2007",6122.79091861822
"2008",7518.97347168745
"2009",5005.64751667644
"2010",4165.82539731285
"2011",3692.99993355526
"2012",7898.11351357648
"2013",4643.01445284981
"2014",3645.99783832241
"2015",3903.01371762391
"2016",5404.59539871044
"2017",6430.63307617998
"2018",4650.65830649805
"2019",4510.54717322034
"2020",9847.20816652483
"2021",4012.85168740444
"2022",8461.97151182407
"2023",4601.09257877978
"2024",4185.60561281633
"2025",4000.66290513373
"2026",4806.22716537126
"2027",34814.790344282
"2028",6486.94288962703
"2029",4099.50252898649
"2030",6961.12584324768
"2031",4299.82330154748
"2032",4541.91155771381
"2033",46022.2488980216
"2034",4817.57704129345
"2035",4413.60002265584
"2036",3361.13644309753
"2037",4447.79725710498
"2038",6940.19903081648
"2039",5324.03331534783
"2040",70035.6290841017
"2041",3940.880783133
"2042",5760.51631955698
"2043",5039.40760313775
"2044",3870.01501678979
"2045",4116.96572186852
"2046",27278.8289744362
"2047",8966.33870190833
"2048",4312.50343935094
"2049",6323.0333290599
"2050",7995.65296271233
"2051",5632.22430746903
"2052",3691.99694659265
"2053",20245.840052875
"2054",7689.30006203566
"2055",5265.22900211723
"2056",3433.31404897211
"2057",8384.01717043521
"2058",4258.43014936188
"2059",8881.17999436577
"2060",4038.51741318756
"2061",71263.9677004062
"2062",4764.64874609983
"2063",7047.50823631975
"2064",4476.79113396717
"2065",6348.25969344076
"2066",344163.564917447
"2067",5716.81541119416
"2068",4215.52795336449
"2069",5360.56418591046
"2070",8720.07318721834
"2071",12222.0939400204
"2072",3965.34875630384
"2073",6026.45410598955
"2074",4279.07518241371
"2075",6462.17770808829
"2076",4558.26165022068
"2077",5913.94245839015
"2078",5200.70475141912
"2079",4198.54803712252
"2080",3671.46695694862
"2081",3825.24445878473
"2082",4054.67620170843
"2083",3853.84736935333
"2084",3826.32585153135
"2085",4057.51883351401
"2086",4398.86333795593
"2087",17073.625811125
"2088",5745.49594025711
"2089",-59545.2137241822
"2090",6318.86085620439
"2091",7678.26200420744
"2092",16512.6288879446
"2093",3735.64043792095
"2094",6954.82579666389
"2095",3659.772298267
"2096",4542.2572416513
"2097",5012.63851040903
"2098",5799.48930249177
"2099",5276.24955769567
"2100",3507.66515607187
"2101",41716.8187883513
"2102",3435.1981248838
"2103",4850.96041806667
"2104",8893.7335515142
"2105",4939.59492932198
"2106",17533.0674722405
"2107",3798.04790195043
"2108",5135.85907686381
"2109",9876.31198441029
"2110",4355.89960562263
"2111",3765.84994855254
"2112",6422.88058775666
"2113",3702.42104581272
"2114",6575.43128709192
"2115",4000.49175630494
"2116",6026.46340604126
"2117",5754.44896659147
"2118",3747.7907885955
"2119",8325.12126407224
"2120",4457.13807246512
"2121",14127.9709364479
"2122",3501.26572292172
"2123",4250.89696419319
"2124",4859.21314692972
"2125",3742.154682633
"2126",10717.8631434982
"2127",7463.31755322732
"2128",6288.84827644701
"2129",12824.9380609767
"2130",5230.63401720814
"2131",6358.30912390184
"2132",4091.03889141582
"2133",5320.14005429762
"2134",7829.12803351807
"2135",6057.0509207227
"2136",4463.77315990222
"2137",4818.42986257047
"2138",5536.08253821566
"2139",3946.60408686001
"2140",4547.59509213535
"2141",4739.22046836875
"2142",7534.38391058997
"2143",7438.76766393682
"2144",3653.2782997118
"2145",5746.08903194836
"2146",3877.99449425361
"2147",4099.08758388345
"2148",3584.61345772279
"2149",3426.62286563784
"2150",4802.89476147771
"2151",8597.27094406139
"2152",6390.81694646768
"2153",5630.69621621836
"2154",4600.29415686648
"2155",3737.64245113589
"2156",6863.4070172419
"2157",9825.94493035012
"2158",17924.5870262484
"2159",6859.0250599027
"2160",4313.1520341342
"2161",6900.69654916961
"2162",3846.54711989725
"2163",4769.14280069532
"2164",7156.45171076686
"2165",12206.9304035411
"2166",3797.76615295624
"2167",7609.68457760328
"2168",4115.70311483339
"2169",5371.24625029966
"2170",3703.69930677528
"2171",5805.34128569162
"2172",3580.09845226999
"2173",11706.2120382319
"2174",5244.48510405745
"2175",6525.78513979983
"2176",4498.67925443794
"2177",3882.54079549698
"2178",4318.54122460655
"2179",5341.46123909945
"2180",5533.26975955516
"2181",5015.76356521556
"2182",4068.19454416626
"2183",5477.78787981212
"2184",6951.43511708268
"2185",5243.87421218877
"2186",4605.73029942237
"2187",9745.29021964517
"2188",5361.71699129955
"2189",5172.87076536502
"2190",3837.72080940918
"2191",5646.14704450183
"2192",3970.626280126
"2193",7126.19665779234
"2194",5229.93969955305
"2195",8086.75103817669
"2196",5116.47016003862
"2197",4561.5075611289
"2198",4165.77259243318
"2199",7214.38489176186
"2200",6791.801811941
"2201",3927.56156640024
"2202",4580.53394975524
"2203",4395.99653557489
"2204",9251.0630430283
"2205",3616.23105944122
"2206",4712.91123457352
"2207",6000.91745489102
"2208",8475.87497648228
"2209",7231.30520233747
"2210",3913.29616043703
"2211",8390.19131352418
"2212",8958.36434379972
"2213",4283.5486636554
"2214",5080.18831890816
"2215",5142.29978768873
"2216",5398.61149712946
"2217",4896.71130995158
"2218",5650.3027071068
"2219",21539.4075331291
"2220",5561.78388747147
"2221",5204.02361017725
"2222",3915.92292189312
"2223",6661.73514725141
"2224",3769.14844969401
"2225",3812.97085655313
"2226",9247.04763324572
"2227",8811.56050151111
"2228",3853.58245303321
"2229",4310.20259369207
"2230",12837.30862707
"2231",4310.73277199223
"2232",4744.96417231196
"2233",3783.87231331546
"2234",5017.05646008534
"2235",4511.4834741509
"2236",8744.46049379278
"2237",7507.15965930674
"2238",5683.97996964146
"2239",7478.35501825459
"2240",7162.13259871794
"2241",5370.82620828799
"2242",5431.42020862315
"2243",4105.79271945827
"2244",3606.96832130461
"2245",5587.7774928864
"2246",4133.44786713489
"2247",7958.02541358235
"2248",3687.99921274316
"2249",11897.9860661975
"2250",9691.84266463876
"2251",10065.6560869244
"2252",4342.57447171674
"2253",4587.19735587349
"2254",8195.73240649801
"2255",3998.83850230173
"2256",4692.36695350422
"2257",3795.88483706472
"2258",5244.48510405745
"2259",5318.87402838009
"2260",5646.14704450183
"2261",4782.6693530179
"2262",3990.10448897508
"2263",4573.35652109588
"2264",5466.39807500939
"2265",5244.74630219451
"2266",4340.19171661476
"2267",5041.8104595965
"2268",6545.51640312203
"2269",7338.95586933007
"2270",4697.19736491383
"2271",6163.25813332357
"2272",4852.7416161714
"2273",5354.17184544151
"2274",7281.36641190416
"2275",11118.8428436235
"2276",17031.8111151315
"2277",4102.6496141398
"2278",11817.0269466425
"2279",4907.15737155098
"2280",4429.16472952228
"2281",4600.29415686648
"2282",6069.35470669602
"2283",4994.3654077376
"2284",4186.67551528968
